year,prev_mid,prev_p025,prev_p975,prev_mean,duration,subtype,sex
2041,326.4826626323621,219.60296961325466,488.28990009444095,333.13564945092355,2,mantle_cell,females
2042,333.3979629111749,221.48373054327055,507.1421241596486,340.9880197796177,2,mantle_cell,females
2043,340.48632890611213,222.7603797960552,526.7328227312067,348.4493746279522,2,mantle_cell,females
2044,347.0774004249439,223.92195305144236,544.4948266539118,355.69157293682065,2,mantle_cell,females
2045,352.66795625002226,224.35779439016645,566.4937658802428,362.7614938855464,2,mantle_cell,females
2012,153.4558711118685,148.77963602279837,157.35780716922412,153.32890351836824,3,mantle_cell,females
2013,171.08787781892187,165.64944324056486,176.19864008878488,171.02018859921546,3,mantle_cell,females
2014,185.06321001765036,179.54442219464218,190.06514899035062,185.0081070133119,3,mantle_cell,females
2015,201.9668877688561,196.46971950346443,207.15668928670343,201.92712243772135,3,mantle_cell,females
2016,199.5828521145597,193.7322175259524,204.54721756463732,199.51594081230246,3,mantle_cell,females
2017,202.80003666729135,197.7371468168482,207.42961579772756,202.72405617018123,3,mantle_cell,females
2018,193.97354028726426,188.0329368777873,198.79851120570433,193.81919830294757,3,mantle_cell,females
2019,190.2662096712467,184.64331349411083,194.7147052516711,190.1551701831755,3,mantle_cell,females
2020,194.94088329309244,189.14790333335003,199.59141132180085,194.79943371000556,3,mantle_cell,females
2021,194.37348391338668,187.32867509469864,200.1499130555714,194.2600088230077,3,mantle_cell,females
2022,205.57303785383442,190.8300952285735,222.81626559853277,205.88406589196617,3,mantle_cell,females
2023,208.89048962840823,182.59628608334984,241.40226852778673,209.7340617383188,3,mantle_cell,females
2024,225.4975128986465,187.65896234651305,272.70175195955596,226.8405361411894,3,mantle_cell,females
2025,240.63034888228972,198.9929046596763,291.5087668817163,241.87549092730924,3,mantle_cell,females
2026,255.7945229722801,211.09710632882764,312.8039842353738,257.5248192143154,3,mantle_cell,females
2027,272.3199071859317,222.9851516861401,333.02520681114834,273.72200575753396,3,mantle_cell,females
2028,289.3350344214831,235.62319083011732,355.7222926673191,290.32801682922013,3,mantle_cell,females
2029,305.4294596006379,246.74832689560697,379.4177781125456,306.926316981727,3,mantle_cell,females
2030,321.22870535629846,256.0393057034532,403.1892089097725,323.19029978270237,3,mantle_cell,females
2031,336.1028605311011,265.3422625779611,428.67958404420614,338.88942980094055,3,mantle_cell,females
2032,350.5921573367988,273.3431251590722,454.2251254148734,353.68142255102504,3,mantle_cell,females
2033,363.62023567112396,280.69406380076583,476.2218456876628,367.6753758906688,3,mantle_cell,females
2034,376.476213322025,287.0151957414274,499.69176107825126,381.0414947261367,3,mantle_cell,females
2035,388.78661334316735,292.94447955412426,523.7775910953798,394.5966499039582,3,mantle_cell,females
2036,401.43939095515225,299.2398613692253,550.3809109688815,408.55138844744965,3,mantle_cell,females
2037,414.5330692817918,306.2524137292058,579.2186982994418,422.703541259432,3,mantle_cell,females
2038,427.7983555690631,312.7559438146563,606.0988850400719,436.87102090324163,3,mantle_cell,females
2039,441.01488794537966,316.886315545858,636.1202341469551,450.5869756097792,3,mantle_cell,females
2040,453.282299529154,320.81733627126096,661.168437586993,463.65312640143424,3,mantle_cell,females
2041,464.99881913135675,323.5957863486618,690.6859954943931,475.96608086806214,3,mantle_cell,females
2042,475.89099192428387,323.1748859521139,718.4262904424037,487.53694757172514,3,mantle_cell,females
2043,485.4594161078094,323.6706214188214,741.7105820173414,498.47524512545823,3,mantle_cell,females
2044,495.43046644088827,323.63579385586047,769.3332752067374,509.0097947683692,3,mantle_cell,females
2045,504.7292709653177,323.2515979068383,795.9015280102506,519.2295830087003,3,mantle_cell,females
2012,218.09597534457686,210.50611928613532,224.93794451471618,218.04316599889125,5,mantle_cell,females
2013,230.39578312736546,223.72464185105395,236.63617412043558,230.31112318974363,5,mantle_cell,females
2014,259.0722171809123,252.5163677395945,265.96367356683584,259.18246077389045,5,mantle_cell,females
2015,287.2161919650839,280.34922937699974,294.200824044022,287.2399843097562,5,mantle_cell,females
2016,287.2722643217893,279.871388711312,294.74556548262757,287.38592217547466,5,mantle_cell,females
2017,302.44069273018374,295.55431298382314,309.34446037905417,302.4507862935794,5,mantle_cell,females
2018,306.2206709517506,298.40994212072434,313.634951622368,306.12798374260024,5,mantle_cell,females
2019,297.2863763901464,288.9044935850645,304.10275830465525,297.16537638176186,5,mantle_cell,females
2020,302.7310069068392,294.61536773151715,310.11234835934795,302.64159832763295,5,mantle_cell,females
2021,303.65268724147,295.73281960073444,310.65464638435566,303.58604220780086,5,mantle_cell,females
2022,305.50927478226106,290.4861161385155,323.47260842871054,305.82886216055465,5,mantle_cell,females
2023,319.059153705992,292.0067486819069,352.0438522288273,319.59779822446677,5,mantle_cell,females
2024,340.5848595729732,301.8663374761107,389.52746189668545,341.50332049091634,5,mantle_cell,females
2025,354.897015309812,303.33354679936474,418.68139862636656,356.50022007872224,5,mantle_cell,females
2026,382.0018616900868,316.11380056273305,462.9445966189094,384.09305489578753,5,mantle_cell,females
2027,408.5328006258221,336.95732471228416,495.4569137716254,410.3887286634444,5,mantle_cell,females
2028,435.86487885771066,356.43761778006075,532.2576334710914,437.6022349816625,5,mantle_cell,females
2029,463.70397848883545,377.5482443588625,571.5152845142994,465.4742118476241,5,mantle_cell,females
2030,491.719470116365,395.5514947180644,610.7124284016717,493.5891427100214,5,mantle_cell,females
2031,519.5214975341744,410.1341024500762,651.9032047192429,521.4969848922401,5,mantle_cell,females
2032,545.5657784792276,426.6543079866289,692.9229254704455,548.6032903742897,5,mantle_cell,females
2033,571.3149083843635,442.60876079171567,736.0038040195392,574.722794175992,5,mantle_cell,females
2034,595.7485673640709,457.98459330986947,777.2191596244347,599.9182173849791,5,mantle_cell,females
2035,617.7118775087516,470.8555218568925,817.2346364839985,623.5804460110745,5,mantle_cell,females
2036,638.5259457818286,483.85887659218696,859.9995639236788,645.9049448730937,5,mantle_cell,females
2037,658.1959099589516,492.45156127628553,903.7943895140261,668.5860186652645,5,mantle_cell,females
2038,678.262318981599,501.7820508035073,947.4787238903137,691.3717446838084,5,mantle_cell,females
2039,699.725144587366,506.3291393764202,989.9926514203139,713.9482227944237,5,mantle_cell,females
2040,720.2297974408486,512.1413320640676,1033.1785953815688,736.0415739371432,5,mantle_cell,females
2041,737.7621262206977,519.0868500317838,1076.0801875891193,757.1543749688506,5,mantle_cell,females
2042,754.7302114132839,521.5729814441221,1120.8897938855634,777.1704183550177,5,mantle_cell,females
2043,771.0921386614002,523.774945769159,1160.883074519498,796.1019996724364,5,mantle_cell,females
2044,787.0875356187595,524.7330596289264,1212.8027679454435,814.1183644316519,5,mantle_cell,females
2045,802.7490294927494,525.7103373429378,1264.9331256795472,831.361604032345,5,mantle_cell,females
2012,306.6265057215128,279.61240661145644,334.8835809185819,306.7259747322321,10,mantle_cell,females
2013,331.86084596178955,304.22121396946994,361.01144206641044,332.01255944102405,10,mantle_cell,females
2014,364.4967987114192,336.17777467530726,393.6084905498179,364.4201460279348,10,mantle_cell,females
2015,399.4572327714045,371.566676221001,429.4785328061889,399.6111803470691,10,mantle_cell,females
2016,412.0444052474693,385.462440860982,442.2262402696482,412.4939731129033,10,mantle_cell,females
2017,434.86905245479625,411.70857086861827,463.18836543048184,435.63573519124964,10,mantle_cell,females
2018,446.3268634080131,426.65914071720425,469.65906211918855,447.0439880205298,10,mantle_cell,females
2019,458.3063692970356,438.9735920146334,480.42834819633055,458.8400661933606,10,mantle_cell,females
2020,484.7906350989926,461.19251276453895,509.8196989875749,484.87111616259716,10,mantle_cell,females
2021,492.2125084505202,460.9411308523823,523.3994573162993,492.293097683409,10,mantle_cell,females
2022,507.2226277393562,475.34078625952765,540.066137293663,507.2494530173871,10,mantle_cell,females
2023,526.3913385524952,488.2695676367297,565.4861000068057,526.6804761454812,10,mantle_cell,females
2024,542.7781976173031,496.06819817384843,592.9574412341241,543.5693658380372,10,mantle_cell,females
2025,562.1782988558189,503.7723528514581,629.5233255821686,563.4615234314076,10,mantle_cell,females
2026,588.4712340991703,514.0240448579655,678.0410964176883,590.493192767074,10,mantle_cell,females
2027,617.3105111910209,528.1814700831342,721.5499245382887,619.7179079447362,10,mantle_cell,females
2028,654.3545598880381,549.022507905467,775.0831355291109,657.5392334670325,10,mantle_cell,females
2029,698.2817903819873,575.5090079192954,837.0547976348001,701.7108296161098,10,mantle_cell,females
2030,737.552587681482,597.5213588173747,899.1652251170062,741.6927287276476,10,mantle_cell,females
2031,786.4373518296198,629.3484937041072,975.3171661761525,791.7151710755877,10,mantle_cell,females
2032,835.0667883175763,661.6941624558958,1040.9494202161122,840.1052616874147,10,mantle_cell,females
2033,883.8795015528322,690.748345573663,1117.1994495608647,888.678246005911,10,mantle_cell,females
2034,931.2419537401113,720.0366837432672,1196.760481579466,937.3299321338689,10,mantle_cell,females
2035,979.8001088580347,752.3201812168124,1277.0103790651563,985.2015784873166,10,mantle_cell,females
2036,1025.114053903676,773.0180770036882,1352.357044756284,1032.2119689839012,10,mantle_cell,females
2037,1067.6511944939568,799.1561566446647,1428.505003016656,1078.1336140469598,10,mantle_cell,females
2038,1110.9629377848687,822.8382160054348,1507.2517793979541,1122.6040624107745,10,mantle_cell,females
2039,1150.5685430764263,838.2774019311089,1588.3148558810296,1165.2747412723747,10,mantle_cell,females
2040,1186.9239100741736,853.1442487234706,1670.8220908431858,1205.737872117216,10,mantle_cell,females
2041,1221.3656159051407,864.2872466741185,1750.464511640224,1243.5524015092185,10,mantle_cell,females
2042,1254.743384197982,875.8228810871177,1829.521249457745,1280.4693372469112,10,mantle_cell,females
2043,1287.4198844085984,888.3867436431567,1911.6920346995723,1316.3200820454674,10,mantle_cell,females
2044,1319.4250956816632,893.918297732864,1994.8785164074939,1351.0564359867221,10,mantle_cell,females
2045,1348.2051995788045,903.6499130715002,2069.089066886022,1384.6184305639035,10,mantle_cell,females
2012,417.3096868210415,295.82326910349485,651.0525373729917,433.19187489173356,40,mantle_cell,females
2013,450.57871810516025,320.8176822982368,694.7944709947949,467.12931447318533,40,mantle_cell,females
2014,490.3232458095283,357.62920760930024,745.3803922539564,507.99782712341784,40,mantle_cell,females
2015,532.7509752945025,394.3894922236368,793.2956853259889,550.5206446528305,40,mantle_cell,females
